Date,Description,Deposits,Withdrawls,Balance,Category
27-Aug-20,IMPS,48.13,00.00,48.13,Transport
27-Aug-20,Cash,00.00,12.03,36.1,Transport
27-Aug-20,Transfer,00.00,18.05,18.05,Transport
27-Aug-20,NEFT,40,00.00,58.05,Transport
27-Aug-20,RTGS,"18,017.00",00.00,"18,075.05",Transport
27-Aug-20,Cash,41.5,00.00,"18,116.55",Transport
27-Aug-20,Bill,00.00,"3,623.31","14,493.24",Transport
27-Aug-20,Cash,01.00,00.00,"14,494.24",Transport
27-Aug-20,Cheque,00.00,"3,623.56","10,870.68",Transport
27-Aug-20,IMPS,00.00,"3,623.56","7,247.12",Transport
27-Aug-20,Cash,00.00,"1,207.85","6,039.27",Transport
27-Aug-20,Commission,24,00.00,"6,063.27",Transport
27-Aug-20,NEFT,"2,60,845.00",00.00,"2,66,908.27",Transport
27-Aug-20,Bill,477.69,00.00,"2,67,385.96",Transport
27-Aug-20,Cash,888,00.00,"2,68,273.96",Transport
27-Aug-20,Tax,00.00,"38,324.85","2,29,949.11",Transport
27-Aug-20,IMPS,"21,147.70",00.00,"2,51,096.81",Transport
27-Aug-20,Reversal,00.00,"41,849.47","2,09,247.34",Transport
27-Aug-20,Interest,"1,71,357.22",00.00,"3,80,604.56",Transport
27-Aug-20,Cash,"1,11,626.00",00.00,"4,92,230.56",Transport
27-Aug-20,Tax,"1,86,913.90",00.00,"6,79,144.46",Transport
27-Aug-20,RTGS,"7,83,641.00",00.00,"14,62,785.46",Transport
27-Aug-20,NEFT,00.00,"1,62,531.72","13,00,253.74",Transport
27-Aug-20,Interest,00.00,"6,50,126.87","6,50,126.87",Transport
27-Aug-20,Commission,00.00,"3,25,063.44","3,25,063.44",Transport
27-Aug-20,Commission,"22,113.56",00.00,"3,47,177.00",Transport
27-Aug-20,Tax,512,00.00,"3,47,689.00",Transport
27-Aug-20,NEFT,"4,83,813.50",00.00,"8,31,502.50",Transport
27-Aug-20,Cheque,"2,53,094.70",00.00,"10,84,597.20",Transport
27-Aug-20,ATM,"13,53,039.00",00.00,"24,37,636.20",Transport
27-Aug-20,Cash,00.00,"6,09,409.05","18,28,227.15",Transport
27-Aug-20,Debit Card,458.26,00.00,"18,28,685.41",Transport
27-Aug-20,NEFT,"2,04,007.00",00.00,"20,32,692.41",Transport
27-Aug-20,Cheque,00.00,"2,25,854.71","18,06,837.70",Transport
27-Aug-20,Reversal,00.00,"6,02,279.23","12,04,558.47",Transport
27-Aug-20,Purchase,270.12,00.00,"12,04,828.59",Transport
27-Aug-20,Transfer,135.2,00.00,"12,04,963.79",Transport
27-Aug-20,RTGS,00.00,"1,20,496.38","10,84,467.41",Transport
27-Aug-20,Debit Card,"25,501.09",00.00,"11,09,968.50",Transport
27-Aug-20,Transportellaneous,00.00,"3,69,989.50","7,39,979.00",Transport
27-Aug-20,Debit Card,00.00,"1,05,711.29","6,34,267.71",Transport
27-Aug-20,Reversal,"18,99,984.00",00.00,"25,34,251.71",Transport
27-Aug-20,Cash,00.00,"5,06,850.34","20,27,401.37",Transport
27-Aug-20,Commission,00.00,"6,75,800.46","13,51,600.91",Transport
27-Aug-20,IMPS,00.00,"3,37,900.23","10,13,700.68",Transport
27-Aug-20,ATM,05.20,00.00,"10,13,705.88",Transport
27-Aug-20,ATM,05.40,00.00,"10,13,711.28",Transport
27-Aug-20,Debit Card,06.00,00.00,"10,13,717.28",Transport
27-Aug-20,Interest,00.00,"3,37,905.76","6,75,811.52",Transport
27-Aug-20,Interest,00.00,"96,544.50","5,79,267.02",Transport
27-Aug-20,RTGS,41,00.00,"5,79,308.02",Transport
27-Aug-20,Reversal,"25,207.00",00.00,"6,04,515.02",Transport
27-Aug-20,Debit Card,02.38,00.00,"6,04,517.40",Transport
27-Aug-20,Cash,00.00,"2,01,505.80","4,03,011.60",Transport
28-Aug-20,Cash,00.00,"40,301.16","3,62,710.44",Transport
28-Aug-20,IMPS,"9,574.54",00.00,"3,72,284.98",Transport
28-Aug-20,Commission,411,00.00,"3,72,695.98",Transport
28-Aug-20,IMPS,"8,181.00",00.00,"3,80,876.98",Transport
28-Aug-20,Bill,00.00,"95,219.25","2,85,657.74",Transport
28-Aug-20,Commission,"8,91,198.00",00.00,"11,76,855.74",Transport
28-Aug-20,Tax,"9,979.21",00.00,"11,86,834.95",Transport
28-Aug-20,Cash,00.00,"2,37,366.99","9,49,467.96",Transport
28-Aug-20,Transportellaneous,"2,21,719.30",00.00,"11,71,187.26",Transport
28-Aug-20,Cheque,504.53,00.00,"11,71,691.79",Transport
28-Aug-20,ATM,"2,88,208.00",00.00,"14,59,899.79",Transport
28-Aug-20,Interest,00.00,"7,29,949.90","7,29,949.90",Transport
28-Aug-20,Bill,"11,694.21",00.00,"7,41,644.11",Transport
28-Aug-20,Reversal,00.00,"74,164.41","6,67,479.70",Transport
28-Aug-20,Bill,00.00,"66,747.97","6,00,731.73",Transport
28-Aug-20,Transportellaneous,00.00,"1,20,146.35","4,80,585.38",Transport
28-Aug-20,Debit Card,00.00,"53,398.38","4,27,187.00",Transport
28-Aug-20,NEFT,"46,265.80",00.00,"4,73,452.80",Transport
28-Aug-20,NEFT,00.00,"94,690.56","3,78,762.24",Transport
28-Aug-20,Cheque,00.00,"3,78,762.24",00.00,Transport
28-Aug-20,Cash,"1,30,530.00",00.00,"1,30,530.00",Transport
28-Aug-20,Purchase,00.00,"26,106.00","1,04,424.00",Transport
28-Aug-20,Tax,440.66,00.00,"1,04,864.66",Transport
28-Aug-20,Interest,"10,15,571.00",00.00,"11,20,435.66",Transport
28-Aug-20,Tax,27.37,00.00,"11,20,463.03",Transport
28-Aug-20,ATM,04.00,00.00,"11,20,467.03",Transport
28-Aug-20,Cash,00.00,"1,86,744.51","9,33,722.52",Transport
28-Aug-20,Reversal,52.6,00.00,"9,33,775.12",Transport
28-Aug-20,IMPS,00.00,"9,33,775.12",00.00,Transport
28-Aug-20,Interest,03.02,00.00,03.02,Transport
28-Aug-20,Transfer,11.69,00.00,14.71,Transport
28-Aug-20,Transfer,00.00,14.71,00.00,Transport
28-Aug-20,Cash,"9,77,676.80",00.00,"9,77,676.80",Transport
28-Aug-20,ATM,00.00,"1,22,209.60","8,55,467.20",Transport
28-Aug-20,NEFT,487,00.00,"8,55,954.20",Transport
28-Aug-20,Transportellaneous,05.20,00.00,"8,55,959.40",Transport
28-Aug-20,Transportellaneous,175.85,00.00,"8,56,135.25",Transport
28-Aug-20,RTGS,01.90,00.00,"8,56,137.15",Transport
28-Aug-20,Reversal,00.00,"4,28,068.58","4,28,068.58",Transport
28-Aug-20,Cheque,08.00,00.00,"4,28,076.58",Transport
29-Aug-20,Purchase,611.3,00.00,"4,28,687.88",Transport
29-Aug-20,Transportellaneous,"10,906.10",00.00,"4,39,593.98",Transport
29-Aug-20,Reversal,296.78,00.00,"4,39,890.76",Transport
29-Aug-20,Debit Card,60.9,00.00,"4,39,951.66",Transport
29-Aug-20,Reversal,00.00,"2,19,975.83","2,19,975.83",Transport
29-Aug-20,Transportellaneous,00.00,"27,496.98","1,92,478.85",Transport
29-Aug-20,Transportellaneous,"7,308.20",00.00,"1,99,787.05",Transport
29-Aug-20,RTGS,00.00,"49,946.76","1,49,840.29",Transport
29-Aug-20,IMPS,"8,58,393.00",00.00,"10,08,233.29",Transport
29-Aug-20,IMPS,00.00,"1,26,029.16","8,82,204.13",Transport
29-Aug-20,IMPS,00.00,"1,47,034.02","7,35,170.11",Transport
29-Aug-20,Interest,00.00,"1,83,792.53","5,51,377.58",Transport
29-Aug-20,NEFT,00.00,"91,896.26","4,59,481.32",Transport
29-Aug-20,Commission,00.00,"65,640.19","3,93,841.13",Transport
29-Aug-20,Transportellaneous,14,00.00,"3,93,855.13",Transport
29-Aug-20,Debit Card,"11,763.70",00.00,"4,05,618.83",Transport
29-Aug-20,Purchase,"6,959.50",00.00,"4,12,578.33",Transport
29-Aug-20,Purchase,277,00.00,"4,12,855.33",Transport
29-Aug-20,Debit Card,161.92,00.00,"4,13,017.25",Transport
29-Aug-20,ATM,00.00,"45,890.81","3,67,126.44",Transport
29-Aug-20,NEFT,00.00,"61,187.74","3,05,938.70",Transport
29-Aug-20,Commission,00.00,"3,05,938.70",00.00,Transport
29-Aug-20,Transfer,01.00,00.00,01.00,Transport
29-Aug-20,Debit Card,320,00.00,321,Transport
29-Aug-20,Transfer,00.00,107,214,Transport
30-Aug-20,Cheque,00.00,107,107,Transport
30-Aug-20,Transfer,00.00,21.4,85.6,Transport
30-Aug-20,IMPS,00.00,12.23,73.37,Transport
30-Aug-20,RTGS,"1,61,559.00",00.00,"1,61,632.37",Transport
30-Aug-20,Transportellaneous,00.00,"32,326.47","1,29,305.90",Transport
30-Aug-20,RTGS,103,00.00,"1,29,408.90",Transport
30-Aug-20,Reversal,07.00,00.00,"1,29,415.90",Transport
30-Aug-20,Reversal,"19,747.70",00.00,"1,49,163.60",Transport
30-Aug-20,RTGS,00.00,"16,573.73","1,32,589.87",Transport
31-Aug-20,Transportellaneous,00.00,"14,732.21","1,17,857.66",Transport
31-Aug-20,Transfer,"2,62,028.20",00.00,"3,79,885.86",Transport
31-Aug-20,Purchase,00.00,"63,314.31","3,16,571.55",Transport
31-Aug-20,Bill,00.00,"45,224.51","2,71,347.04",Transport
31-Aug-20,Reversal,"31,706.55",00.00,"3,03,053.59",Transport
31-Aug-20,Reversal,00.00,"1,01,017.86","2,02,035.73",Transport
31-Aug-20,RTGS,"12,33,713.00",00.00,"14,35,748.73",Transport
31-Aug-20,Interest,00.00,"1,79,468.59","12,56,280.14",Transport
31-Aug-20,Transfer,00.00,"1,79,468.59","10,76,811.55",Transport
31-Aug-20,Purchase,00.00,"1,53,830.22","9,22,981.33",Transport
31-Aug-20,Bill,00.00,"3,07,660.44","6,15,320.89",Transport
31-Aug-20,NEFT,00.00,"1,02,553.48","5,12,767.41",Transport
31-Aug-20,Transfer,00.00,"2,56,383.71","2,56,383.70",Transport
31-Aug-20,Transfer,02.00,00.00,"2,56,385.70",Transport
31-Aug-20,Purchase,00.00,"32,048.21","2,24,337.49",Transport
31-Aug-20,Transfer,00.00,"28,042.19","1,96,295.30",Transport
31-Aug-20,Interest,00.00,"65,431.77","1,30,863.53",Transport
31-Aug-20,Cash,00.00,"18,694.79","1,12,168.74",Transport
31-Aug-20,Transportellaneous,"2,32,425.22",00.00,"3,44,593.96",Transport
31-Aug-20,Interest,00.00,"68,918.79","2,75,675.17",Transport
31-Aug-20,Transportellaneous,55,00.00,"2,75,730.17",Transport
31-Aug-20,RTGS,"1,76,271.00",00.00,"4,52,001.17",Transport
31-Aug-20,Transportellaneous,00.00,"4,52,001.17",00.00,Transport
31-Aug-20,Interest,"8,86,954.00",00.00,"8,86,954.00",Transport
31-Aug-20,Commission,174.26,00.00,"8,87,128.26",Transport
31-Aug-20,NEFT,07.40,00.00,"8,87,135.66",Transport
31-Aug-20,Reversal,07.65,00.00,"8,87,143.31",Transport
31-Aug-20,Cheque,"24,253.00",00.00,"9,11,396.31",Transport
31-Aug-20,Debit Card,00.00,"3,03,798.77","6,07,597.54",Transport
31-Aug-20,Purchase,78,00.00,"6,07,675.54",Transport
31-Aug-20,Interest,00.00,"1,51,918.89","4,55,756.66",Transport
31-Aug-20,RTGS,"13,488.00",00.00,"4,69,244.66",Transport
31-Aug-20,ATM,00.00,"58,655.58","4,10,589.08",Transport
31-Aug-20,ATM,00.00,"4,10,589.08",00.00,Transport
31-Aug-20,IMPS,"2,93,589.80",00.00,"2,93,589.80",Transport
31-Aug-20,Purchase,"66,283.44",00.00,"3,59,873.24",Transport
31-Aug-20,Transfer,"18,64,251.20",00.00,"22,24,124.44",Transport
31-Aug-20,Commission,00.00,"11,12,062.22","11,12,062.22",Transport
31-Aug-20,IMPS,00.00,"5,56,031.11","5,56,031.11",Transport
31-Aug-20,NEFT,00.00,"55,603.11","5,00,428.00",Transport
31-Aug-20,Cheque,00.00,"83,404.67","4,17,023.33",Transport
31-Aug-20,IMPS,"22,341.00",00.00,"4,39,364.33",Transport
31-Aug-20,IMPS,"8,10,075.80",00.00,"12,49,440.13",Transport
31-Aug-20,Interest,00.00,"1,24,944.01","11,24,496.12",Transport
01-Sep-20,RTGS,33,00.00,"11,24,529.12",Transport
01-Sep-20,ATM,15,00.00,"11,24,544.12",Transport
01-Sep-20,RTGS,00.00,"1,24,949.35","9,99,594.77",Transport
01-Sep-20,NEFT,"2,885.00",00.00,"10,02,479.77",Transport
01-Sep-20,Reversal,00.00,"3,34,159.92","6,68,319.85",Transport
02-Sep-20,ATM,00.00,"83,539.98","5,84,779.87",Transport
02-Sep-20,Cheque,00.00,"64,975.54","5,19,804.33",Transport
02-Sep-20,IMPS,00.00,"51,980.43","4,67,823.90",Transport
02-Sep-20,Bill,"4,924.00",00.00,"4,72,747.90",Transport
02-Sep-20,Commission,61,00.00,"4,72,808.90",Transport
02-Sep-20,Transportellaneous,00.00,"94,561.78","3,78,247.12",Transport
02-Sep-20,Reversal,00.00,"1,89,123.56","1,89,123.56",Transport
02-Sep-20,IMPS,"99,097.00",00.00,"2,88,220.56",Transport
02-Sep-20,Purchase,19.3,00.00,"2,88,239.86",Transport
02-Sep-20,Transfer,07.30,00.00,"2,88,247.16",Transport
02-Sep-20,Purchase,00.00,"28,824.72","2,59,422.44",Transport
02-Sep-20,Bill,218.6,00.00,"2,59,641.04",Transport
02-Sep-20,Reversal,00.00,"2,59,641.04",00.00,Transport
02-Sep-20,Reversal,02.10,00.00,02.10,Transport
02-Sep-20,Interest,"16,551.40",00.00,"16,553.50",Transport
02-Sep-20,Cash,07.20,00.00,"16,560.70",Transport
02-Sep-20,IMPS,"2,32,002.25",00.00,"2,48,562.95",Transport
02-Sep-20,Transfer,381,00.00,"2,48,943.95",Transport
02-Sep-20,Purchase,"1,876.35",00.00,"2,50,820.30",Transport
02-Sep-20,ATM,00.00,"31,352.54","2,19,467.76",Transport
02-Sep-20,Debit Card,"17,565.00",00.00,"2,37,032.76",Transport
02-Sep-20,Tax,05.90,00.00,"2,37,038.66",Transport
02-Sep-20,Interest,188.7,00.00,"2,37,227.36",Transport
02-Sep-20,ATM,479,00.00,"2,37,706.36",Transport
02-Sep-20,Commission,08.10,00.00,"2,37,714.46",Transport
02-Sep-20,Cheque,00.00,"29,714.31","2,08,000.15",Transport
02-Sep-20,Reversal,"18,853.00",00.00,"2,26,853.15",Transport
02-Sep-20,ATM,00.00,"22,685.32","2,04,167.84",Transport
02-Sep-20,Cash,"3,059.22",00.00,"2,07,227.06",Transport
02-Sep-20,Transfer,"1,160.10",00.00,"2,08,387.16",Transport
02-Sep-20,Debit Card,00.00,"69,462.39","1,38,924.77",Transport
02-Sep-20,IMPS,00.00,"15,436.09","1,23,488.68",Transport
02-Sep-20,Cash,482.53,00.00,"1,23,971.21",Transport
02-Sep-20,Cash,00.00,"41,323.74","82,647.47",Transport
02-Sep-20,Cash,258.52,00.00,"82,905.99",Transport
02-Sep-20,Bill,"15,58,175.20",00.00,"16,41,081.19",Transport
02-Sep-20,Commission,108,00.00,"16,41,189.19",Transport
02-Sep-20,Interest,00.00,"3,28,237.84","13,12,951.35",Transport
02-Sep-20,NEFT,00.00,"4,37,650.45","8,75,300.90",Transport
02-Sep-20,IMPS,00.00,"2,18,825.23","6,56,475.68",Transport
02-Sep-20,Reversal,00.00,"1,09,412.61","5,47,063.07",Transport
03-Sep-20,Purchase,00.00,"60,784.79","4,86,278.28",Transport
03-Sep-20,Debit Card,00.00,"60,784.79","4,25,493.50",Transport
03-Sep-20,Interest,"7,10,341.00",00.00,"11,35,834.50",Transport
03-Sep-20,Bill,00.00,"1,41,979.31","9,93,855.19",Transport
03-Sep-20,Transfer,00.00,"2,48,463.80","7,45,391.39",Transport
03-Sep-20,Reversal,07.40,00.00,"7,45,398.79",Transport
03-Sep-20,NEFT,11.43,00.00,"7,45,410.22",Transport
03-Sep-20,ATM,"7,267.66",00.00,"7,52,677.88",Transport
03-Sep-20,NEFT,01.00,00.00,"7,52,678.88",Transport
03-Sep-20,IMPS,"20,40,331.50",00.00,"27,93,010.38",Transport
03-Sep-20,ATM,134,00.00,"27,93,144.38",Transport
03-Sep-20,Purchase,"10,412.33",00.00,"28,03,556.71",Transport
03-Sep-20,ATM,00.00,"9,34,518.90","18,69,037.81",Transport
03-Sep-20,Commission,00.00,"2,33,629.73","16,35,408.08",Transport
03-Sep-20,NEFT,00.00,"2,72,568.01","13,62,840.07",Transport
03-Sep-20,Tax,00.00,"1,70,355.01","11,92,485.06",Transport
03-Sep-20,Bill,00.20,00.00,"11,92,485.26",Transport
03-Sep-20,Purchase,00.00,"3,97,495.09","7,94,990.17",Transport
03-Sep-20,Reversal,02.20,00.00,"7,94,992.37",Transport
03-Sep-20,Cash,"77,961.00",00.00,"8,72,953.37",Transport
04-Sep-20,Transportellaneous,"1,86,759.84",00.00,"10,59,713.21",Transport
04-Sep-20,NEFT,"7,565.45",00.00,"10,67,278.66",Transport
04-Sep-20,Commission,61,00.00,"10,67,339.66",Transport
04-Sep-20,Tax,00.00,"10,67,339.66",00.00,Transport
04-Sep-20,Commission,"3,277.00",00.00,"3,277.00",Transport
04-Sep-20,Bill,"23,126.87",00.00,"26,403.87",Transport
04-Sep-20,Interest,00.00,"6,600.97","19,802.90",Transport
04-Sep-20,NEFT,00.00,"6,600.97","13,201.93",Transport
04-Sep-20,Debit Card,"13,25,445.00",00.00,"13,38,646.93",Transport
04-Sep-20,Tax,00.00,"3,34,661.73","10,03,985.20",Transport
04-Sep-20,Bill,"29,159.91",00.00,"10,33,145.11",Transport
04-Sep-20,Transfer,00.00,"3,44,381.70","6,88,763.41",Transport
04-Sep-20,NEFT,"28,884.40",00.00,"7,17,647.81",Transport
04-Sep-20,Purchase,00.00,"71,764.78","6,45,883.03",Transport
04-Sep-20,ATM,"18,10,525.00",00.00,"24,56,408.03",Transport
04-Sep-20,Purchase,421.64,00.00,"24,56,829.67",Transport
04-Sep-20,Transportellaneous,"13,097.34",00.00,"24,69,927.01",Transport
04-Sep-20,Interest,30.7,00.00,"24,69,957.71",Transport
04-Sep-20,Bill,146.34,00.00,"24,70,104.05",Transport
04-Sep-20,Bill,06.60,00.00,"24,70,110.65",Transport
04-Sep-20,Transportellaneous,00.00,"2,47,011.07","22,23,099.58",Transport
04-Sep-20,Tax,"2,241.69",00.00,"22,25,341.27",Transport
05-Sep-20,Interest,02.00,00.00,"22,25,343.27",Transport
05-Sep-20,Commission,02.00,00.00,"22,25,345.27",Transport
05-Sep-20,Tax,00.00,"7,41,781.76","14,83,563.51",Transport
05-Sep-20,NEFT,"2,20,283.81",00.00,"17,03,847.32",Transport
05-Sep-20,Transportellaneous,00.00,"5,67,949.11","11,35,898.21",Transport
05-Sep-20,Interest,"95,863.00",00.00,"12,31,761.21",Transport
05-Sep-20,Interest,00.00,"12,31,761.21",00.00,Transport
05-Sep-20,RTGS,05.00,00.00,05.00,Transport
05-Sep-20,NEFT,00.00,02.50,02.50,Transport
05-Sep-20,Reversal,"1,68,260.00",00.00,"1,68,262.50",Transport
05-Sep-20,Cheque,07.42,00.00,"1,68,269.92",Transport
05-Sep-20,Purchase,00.00,"56,089.97","1,12,179.95",Transport
05-Sep-20,Debit Card,00.00,"37,393.32","74,786.63",Transport
05-Sep-20,Reversal,00.00,"8,309.63","66,477.00",Transport
05-Sep-20,Reversal,00.00,"33,238.50","33,238.50",Transport
05-Sep-20,Interest,03.00,00.00,"33,241.50",Transport
05-Sep-20,Reversal,00.00,"3,693.50","29,548.00",Transport
05-Sep-20,Transportellaneous,00.00,"4,221.14","25,326.86",Transport
05-Sep-20,Reversal,00.00,"3,165.86","22,161.00",Transport
05-Sep-20,Reversal,657.02,00.00,"22,818.02",Transport
05-Sep-20,Transportellaneous,"3,539.00",00.00,"26,357.02",Transport
05-Sep-20,Interest,"99,300.00",00.00,"1,25,657.02",Transport
05-Sep-20,Transportellaneous,"4,060.00",00.00,"1,29,717.02",Transport
05-Sep-20,Bill,830.32,00.00,"1,30,547.34",Transport
05-Sep-20,Interest,00.00,"32,636.84","97,910.50",Transport
05-Sep-20,IMPS,00.00,"97,910.50",00.00,Transport
05-Sep-20,Cash,07.52,00.00,07.52,Transport
05-Sep-20,Cheque,00.00,01.07,06.45,Transport
05-Sep-20,Debit Card,499.7,00.00,506.15,Transport
06-Sep-20,NEFT,"1,13,619.25",00.00,"1,14,125.40",Transport
06-Sep-20,Tax,01.00,00.00,"1,14,126.40",Transport
06-Sep-20,NEFT,00.00,"11,412.64","1,02,713.76",Transport
06-Sep-20,Bill,"7,16,955.25",00.00,"8,19,669.01",Transport
06-Sep-20,Bill,"3,893.38",00.00,"8,23,562.39",Transport
06-Sep-20,Reversal,"1,86,805.09",00.00,"10,10,367.48",Transport
06-Sep-20,Reversal,"29,510.80",00.00,"10,39,878.28",Transport
06-Sep-20,Transfer,00.00,"1,29,984.79","9,09,893.50",Transport
06-Sep-20,Interest,00.00,"1,29,984.79","7,79,908.71",Transport
07-Sep-20,Cheque,00.00,"1,55,981.74","6,23,926.97",Transport
07-Sep-20,IMPS,"16,621.30",00.00,"6,40,548.27",Transport
07-Sep-20,ATM,00.00,"1,28,109.65","5,12,438.62",Transport
07-Sep-20,Tax,00.00,"85,406.44","4,27,032.18",Transport
07-Sep-20,Transfer,00.00,"61,004.60","3,66,027.58",Transport
07-Sep-20,Bill,494,00.00,"3,66,521.58",Transport
07-Sep-20,Cheque,33.5,00.00,"3,66,555.08",Transport
07-Sep-20,Tax,00.00,"36,655.51","3,29,899.57",Transport
07-Sep-20,RTGS,14.41,00.00,"3,29,913.98",Transport
07-Sep-20,Purchase,00.00,"1,64,956.99","1,64,956.99",Transport
07-Sep-20,Bill,"3,406.70",00.00,"1,68,363.69",Transport
07-Sep-20,Bill,00.00,"42,090.92","1,26,272.77",Transport
07-Sep-20,Interest,"2,719.00",00.00,"1,28,991.77",Transport
07-Sep-20,Bill,00.00,"21,498.63","1,07,493.14",Transport
07-Sep-20,Transportellaneous,00.00,"10,749.31","96,743.83",Transport
07-Sep-20,Interest,"11,64,284.00",00.00,"12,61,027.83",Transport
07-Sep-20,NEFT,00.00,"1,26,102.78","11,34,925.05",Transport
07-Sep-20,Transfer,"1,530.00",00.00,"11,36,455.05",Transport
07-Sep-20,Debit Card,00.00,"1,62,350.72","9,74,104.33",Transport
07-Sep-20,Commission,00.00,"3,24,701.44","6,49,402.89",Transport
07-Sep-20,Cheque,00.00,"81,175.36","5,68,227.53",Transport
07-Sep-20,Purchase,00.00,"1,13,645.51","4,54,582.02",Transport
07-Sep-20,Bill,00.00,"45,458.20","4,09,123.82",Transport
07-Sep-20,Reversal,00.00,"45,458.20","3,63,665.62",Transport
07-Sep-20,NEFT,858.15,00.00,"3,64,523.77",Transport
08-Sep-20,Transportellaneous,00.00,"40,502.64","3,24,021.13",Transport
08-Sep-20,RTGS,00.00,"81,005.28","2,43,015.85",Transport
08-Sep-20,Commission,"79,059.60",00.00,"3,22,075.45",Transport
08-Sep-20,Purchase,15,00.00,"3,22,090.45",Transport
08-Sep-20,Cash,"6,04,302.00",00.00,"9,26,392.45",Transport
08-Sep-20,ATM,05.70,00.00,"9,26,398.15",Transport
08-Sep-20,RTGS,00.00,"1,85,279.63","7,41,118.52",Transport
08-Sep-20,Purchase,24.49,00.00,"7,41,143.01",Transport
08-Sep-20,Transportellaneous,"2,643.30",00.00,"7,43,786.31",Transport
08-Sep-20,NEFT,"29,277.39",00.00,"7,73,063.70",Transport
08-Sep-20,RTGS,"14,94,483.00",00.00,"22,67,546.70",Transport
08-Sep-20,Tax,"15,03,367.00",00.00,"37,70,913.70",Transport
08-Sep-20,NEFT,295.3,00.00,"37,71,209.00",Transport
08-Sep-20,NEFT,00.00,"7,54,241.80","30,16,967.20",Transport
08-Sep-20,Commission,"69,756.00",00.00,"30,86,723.20",Transport
08-Sep-20,NEFT,00.00,"4,40,960.46","26,45,762.74",Transport
08-Sep-20,Commission,00.00,"2,64,576.27","23,81,186.47",Transport
08-Sep-20,Interest,00.00,"11,90,593.24","11,90,593.24",Transport
08-Sep-20,Transfer,00.00,"11,90,593.24",00.00,Transport
08-Sep-20,Cash,00.97,00.00,00.97,Transport
08-Sep-20,Purchase,13,00.00,13.97,Transport
09-Sep-20,RTGS,"2,61,880.30",00.00,"2,61,894.27",Transport
09-Sep-20,Commission,"2,280.40",00.00,"2,64,174.67",Transport
10-Sep-20,Transfer,00.00,"52,834.93","2,11,339.74",Transport
10-Sep-20,Purchase,"5,453.00",00.00,"2,16,792.74",Transport
10-Sep-20,Debit Card,00.00,"54,198.19","1,62,594.56",Transport
10-Sep-20,Tax,"38,903.88",00.00,"2,01,498.44",Transport
10-Sep-20,Reversal,00.00,"67,166.15","1,34,332.29",Transport
10-Sep-20,Transfer,"8,542.00",00.00,"1,42,874.29",Transport
10-Sep-20,Interest,"2,21,480.20",00.00,"3,64,354.49",Transport
10-Sep-20,NEFT,00.00,"52,050.64","3,12,303.85",Transport
10-Sep-20,Purchase,360.7,00.00,"3,12,664.55",Transport
10-Sep-20,Cash,"33,517.40",00.00,"3,46,181.95",Transport
10-Sep-20,Cheque,00.00,"1,73,090.98","1,73,090.98",Transport
10-Sep-20,Cheque,00.00,"1,73,090.98",00.00,Transport
11-Sep-20,Cash,05.00,00.00,05.00,Transport
11-Sep-20,Purchase,00.00,02.50,02.50,Transport
11-Sep-20,IMPS,"19,96,046.25",00.00,"19,96,048.75",Transport
11-Sep-20,Bill,"7,36,832.00",00.00,"27,32,880.75",Transport
12-Sep-20,Commission,"19,899.68",00.00,"27,52,780.43",Transport
12-Sep-20,Transfer,399.63,00.00,"27,53,180.06",Transport
12-Sep-20,Cash,00.00,"13,76,590.03","13,76,590.03",Transport
12-Sep-20,Cheque,"30,766.67",00.00,"14,07,356.70",Transport
12-Sep-20,Tax,00.00,"1,75,919.59","12,31,437.11",Transport
12-Sep-20,ATM,00.00,"3,07,859.28","9,23,577.83",Transport
12-Sep-20,Bill,"2,42,287.00",00.00,"11,65,864.83",Transport
12-Sep-20,Debit Card,00.00,"2,33,172.97","9,32,691.86",Transport
12-Sep-20,Debit Card,00.00,"4,66,345.93","4,66,345.93",Transport
12-Sep-20,ATM,02.84,00.00,"4,66,348.77",Transport
